Location,Lat,Long,UTC_Date,UTC_Time,Local_Date,Local_Time,Celsius,Volts,Msas,Status,MoonPhase,MoonElev,MoonIllum,SunElev,MinSince3pmStdTime,Msas_Avg,NightsSince_1118,RightAscensionHr,Galactic_Lat,Galactic_Long,J2000days,ResidStdErr
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,04:45:05,2024-02-08,22:45:05,16.4,5.06,17.16,1,-168.3,-69.869,1.0,-58.366,0465,18.305610,2230,   7.4708092,  20.5384115, 188.93809,8804.697975,257.762441
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,05:00:05,2024-02-08,23:00:05,16.4,5.06,17.21,1,-168.4,-72.794,1.0,-61.337,0480,18.305610,2230,   7.7214937,  23.6096827, 190.11394,8804.708391,448.500069
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,05:15:05,2024-02-08,23:15:05,16.1,5.06,17.30,1,-168.5,-75.599,1.0,-64.196,0495,18.305610,2230,   7.9721781,  26.7069616, 191.23353,8804.718808,426.929711
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,05:30:05,2024-02-08,23:30:05,16.1,5.05,17.68,1,-168.7,-78.194,1.0,-66.899,0510,18.305610,2230,   8.2228626,  29.8278412, 192.29873,8804.729225,425.069836
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,05:45:05,2024-02-08,23:45:05,16.1,5.06,17.29,1,-168.8,-80.404,1.0,-69.382,0525,18.305610,2230,   8.4735471,  32.9701092, 193.31076,8804.739641,549.048478
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,06:00:05,2024-02-09,00:00:05,16.1,5.06,17.34,1,-168.9,-81.902,0.9,-71.554,0540,18.305610,2230,   8.7242316,  36.1317217, 194.27005,8804.750058,562.671059
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,06:15:05,2024-02-09,00:15:05,15.7,5.06,17.47,1,-169.1,-82.259,0.9,-73.292,0555,18.305610,2230,   8.9749161,  39.3107788, 195.17609,8804.760475,543.317828
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,06:30:05,2024-02-09,00:30:05,15.7,5.06,17.51,1,-169.2,-81.333,0.9,-74.447,0570,18.305610,2230,   9.2256005,  42.5055003, 196.02720,8804.770891,542.788457
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,06:45:05,2024-02-09,00:45:05,15.7,5.06,17.35,1,-169.3,-79.455,0.9,-74.886,0585,18.305610,2230,   9.4762850,  45.7142012, 196.82023,8804.781308,590.024365
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,07:00:05,2024-02-09,01:00:05,16.4,5.05,17.61,1,-169.5,-77.033,0.8,-74.546,0600,18.305610,2230,   9.7269695,  48.9352639, 197.55000,8804.791725,601.658792
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,07:15:05,2024-02-09,01:15:05,17.0,5.06,19.10,1,-169.6,-74.317,0.8,-73.476,0615,18.305610,2230,   9.9776540,  52.1671060, 198.20857,8804.802141,605.621746
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,07:30:05,2024-02-09,01:30:05,17.4,5.06,18.88,1,-169.7,-71.436,0.8,-71.805,0630,18.305610,2230,  10.2283384,  55.4081377, 198.78399,8804.812558,604.501509
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,07:45:05,2024-02-09,01:45:05,17.7,5.06,18.80,1,-169.9,-68.458,0.8,-69.681,0645,18.305610,2230,  10.4790229,  58.6567021, 199.25833,8804.822975,604.401776
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,08:00:05,2024-02-09,02:00:05,18.0,5.06,20.09,1,-170.0,-65.420,0.8,-67.232,0660,18.305610,2230,  10.7297074,  61.9109807, 199.60423,8804.833391,630.877188
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,08:15:05,2024-02-09,02:15:05,18.0,5.06,19.84,1,-170.1,-62.343,0.7,-64.552,0675,18.305610,2230,  10.9803919,  65.1688350, 199.77888,8804.843808,643.796306
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,08:30:05,2024-02-09,02:30:05,18.0,5.06,19.35,1,-170.3,-59.240,0.7,-61.710,0690,18.305610,2230,  11.2310763,  68.4275107, 199.71245,8804.854225,645.572393
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,08:45:05,2024-02-09,02:45:05,18.0,5.06,18.80,1,-170.4,-56.120,0.7,-58.750,0705,18.305610,2230,  11.4817608,  71.6830390, 199.28439,8804.864641,634.616475
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,09:00:05,2024-02-09,03:00:05,18.0,5.06,18.46,1,-170.5,-52.989,0.7,-55.705,0720,18.305610,2230,  11.7324453,  74.9288781, 198.26971,8804.875058,628.636738
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,09:15:05,2024-02-09,03:15:05,18.6,5.06,18.88,1,-170.7,-49.853,0.7,-52.598,0735,18.305610,2230,  11.9831298,  78.1523659, 196.20002,8804.885475,557.928490
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,09:30:05,2024-02-09,03:30:05,18.6,5.05,20.00,1,-170.8,-46.714,0.6,-49.444,0750,18.305610,2230,  12.2338143,  81.3234855, 191.93417,8804.895891,472.263930
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,09:45:05,2024-02-09,03:45:05,19.0,5.06,19.74,1,-170.9,-43.576,0.6,-46.257,0765,18.305610,2230,  12.4844987,  84.3475540, 181.96176,8804.906308,472.370993
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,10:00:05,2024-02-09,04:00:05,19.0,5.06,19.84,1,-171.1,-40.441,0.6,-43.045,0780,18.305610,2230,  12.7351832,  86.7729137, 152.41132,8804.916725,467.732382
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,10:15:05,2024-02-09,04:15:05,19.0,5.06,19.21,1,-171.2,-37.310,0.6,-39.816,0795,18.305610,2230,  12.9858677,  86.7296857,  92.18366,8804.927141,484.586309
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,10:30:05,2024-02-09,04:30:05,19.0,5.06,19.48,1,-171.3,-34.187,0.6,-36.575,0810,18.305610,2230,  13.2365522,  84.2735284,  63.50380,8804.937558,863.142338
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,10:45:05,2024-02-09,04:45:05,19.0,5.06,19.59,1,-171.4,-31.073,0.6,-33.327,0825,18.305610,2230,  13.4872366,  81.2430105,  53.77318,8804.947975,1697.863026
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,11:00:05,2024-02-09,05:00:05,19.0,5.06,20.17,1,-171.6,-27.969,0.5,-30.076,0840,18.305610,2230,  13.7379211,  78.0698437,  49.59040,8804.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,11:15:05,2024-02-09,05:15:05,19.0,5.06,19.43,1,-171.7,-24.879,0.5,-26.825,0855,18.305610,2230,  13.9886056,  74.8455229,  47.55762,8804.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,11:30:05,2024-02-09,05:30:05,19.0,5.06,20.03,1,-171.8,-21.803,0.5,-23.579,0870,18.305610,2230,  14.2392901,  71.5993146,  46.56237,8804.979225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,11:45:05,2024-02-09,05:45:05,19.3,5.06,19.52,1,-171.9,-18.744,0.5,-20.339,0885,18.305610,2230,  14.4899745,  68.3436388,  46.14582,8804.989641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,12:00:05,2024-02-09,06:00:05,19.0,5.06,19.77,1,-172.1,-15.704,0.5,-17.109,0900,-1.000000,2230,  14.7406590,  65.0849416,  46.08682,8805.000058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,12:15:05,2024-02-09,06:15:05,19.0,5.06,19.83,1,-172.2,-12.685,0.5,-13.892,0915,-1.000000,2230,  14.9913435,  61.8271484,  46.26660,8805.010475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,12:30:05,2024-02-09,06:30:05,19.0,5.06,19.02,1,-172.3,-9.690,0.4,-10.691,0930,-1.000000,2230,  15.2420280,  58.5729919,  46.61626,8805.020891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,12:45:05,2024-02-09,06:45:05,19.0,5.06,16.36,1,-172.4,-6.721,0.4,-7.509,0945,-1.000000,2230,  15.4927125,  55.3245996,  47.09349,8805.031308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-09,13:00:05,2024-02-09,07:00:05,18.6,5.06,12.37,1,-172.6,-3.782,0.4,-4.348,0960,-1.000000,2230,  15.7433969,  52.0837841,  47.67125,8805.041725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,00:30:05,2024-02-09,18:30:05,21.5,5.06,10.70,1,175.7,-3.788,0.1,-3.833,0210,-1.000000,2231,   3.2748829, -23.2314353, 156.84078,8805.520891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,00:45:05,2024-02-09,18:45:05,20.9,5.06,14.45,1,175.7,-6.730,0.1,-6.989,0225,-1.000000,2231,   3.5255674, -21.2959811, 159.67399,8805.531308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,01:00:05,2024-02-09,19:00:05,20.6,5.06,16.98,1,175.6,-9.701,0.1,-10.167,0240,-1.000000,2231,   3.7762518, -19.2312964, 162.36182,8805.541725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,01:15:05,2024-02-09,19:15:05,20.3,5.06,17.71,1,175.6,-12.698,0.1,-13.364,0255,-1.000000,2231,   4.0269363, -17.0485162, 164.90833,8805.552141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,01:30:05,2024-02-09,19:30:05,19.6,5.05,17.86,1,175.6,-15.717,0.1,-16.577,0270,-1.000000,2231,   4.2776208, -14.7580922, 167.31890,8805.562558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,01:45:05,2024-02-09,19:45:05,19.0,5.06,17.65,1,175.5,-18.756,0.2,-19.803,0285,18.496098,2231,   4.5283053, -12.3697375, 169.59979,8805.572975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,02:00:05,2024-02-09,20:00:05,18.6,5.06,17.30,1,175.5,-21.812,0.2,-23.040,0300,18.496098,2231,   4.7789897,  -9.8924078, 171.75776,8805.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,02:15:05,2024-02-09,20:15:05,18.3,5.06,17.45,1,175.4,-24.883,0.2,-26.283,0315,18.496098,2231,   5.0296742,  -7.3343096, 173.79983,8805.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,02:30:05,2024-02-09,20:30:05,18.3,5.06,17.23,1,175.4,-27.964,0.2,-29.531,0330,18.496098,2231,   5.2803587,  -4.7029282, 175.73303,8805.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,02:45:05,2024-02-09,20:45:05,18.3,5.06,17.29,1,175.3,-31.055,0.2,-32.779,0345,18.496098,2231,   5.5310432,  -2.0050674, 177.56423,8805.614641,1458.959222
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,03:00:05,2024-02-09,21:00:05,18.3,5.06,17.63,1,175.2,-34.153,0.2,-36.024,0360,18.496098,2231,   5.7817276,   0.7531034, 179.30005,8805.625058,730.659336
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,03:15:05,2024-02-09,21:15:05,18.0,5.06,17.83,1,175.2,-37.253,0.2,-39.262,0375,18.496098,2231,   6.0324121,   3.5659986, 180.94677,8805.635475,448.088464
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,03:30:05,2024-02-09,21:30:05,17.7,5.06,18.23,1,175.1,-40.353,0.2,-42.489,0390,18.496098,2231,   6.2830966,   6.4285652, 182.51023,8805.645891,452.581450
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,03:45:05,2024-02-09,21:45:05,17.7,5.05,18.37,1,175.0,-43.450,0.2,-45.698,0405,18.496098,2231,   6.5337811,   9.3362326, 183.99587,8805.656308,438.052249
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,04:00:05,2024-02-09,22:00:05,18.0,5.06,18.94,1,175.0,-46.539,0.2,-48.882,0420,18.496098,2231,   6.7844656,  12.2848650, 185.40864,8805.666725,445.579550
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,04:15:05,2024-02-09,22:15:05,18.6,5.06,17.77,1,174.9,-49.614,0.2,-52.033,0435,18.496098,2231,   7.0351500,  15.2707167, 186.75300,8805.677141,485.994719
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,04:30:05,2024-02-09,22:30:05,18.6,5.06,17.47,1,174.8,-52.670,0.2,-55.138,0450,18.496098,2231,   7.2858345,  18.2903906, 188.03292,8805.687558,505.123706
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,04:45:05,2024-02-09,22:45:05,19.0,5.06,18.17,1,174.7,-55.696,0.2,-58.181,0465,18.496098,2231,   7.5365190,  21.3407996, 189.25187,8805.697975,517.859809
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,05:00:05,2024-02-09,23:00:05,19.0,5.06,18.59,1,174.6,-58.682,0.2,-61.141,0480,18.496098,2231,   7.7872035,  24.4191327, 190.41276,8805.708391,518.739591
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,05:15:05,2024-02-09,23:15:05,19.0,5.06,19.30,1,174.5,-61.613,0.2,-63.985,0495,18.496098,2231,   8.0378879,  27.5228222, 191.51794,8805.718808,489.216049
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,05:30:05,2024-02-09,23:30:05,18.6,5.06,18.86,1,174.4,-64.464,0.2,-66.670,0510,18.496098,2231,   8.2885724,  30.6495148, 192.56912,8805.729225,471.033863
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,05:45:05,2024-02-09,23:45:05,18.3,5.06,19.12,1,174.3,-67.205,0.2,-69.132,0525,18.496098,2231,   8.5392569,  33.7970448, 193.56732,8805.739641,457.825648
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,06:00:05,2024-02-10,00:00:05,18.0,5.06,18.78,1,174.2,-69.787,0.3,-71.281,0540,18.496098,2231,   8.7899414,  36.9634084, 194.51274,8805.750058,458.753763
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,06:15:05,2024-02-10,00:15:05,18.0,5.06,18.27,1,174.1,-72.137,0.3,-72.995,0555,18.496098,2231,   9.0406259,  40.1467392, 195.40459,8805.760475,460.083214
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,06:30:05,2024-02-10,00:30:05,18.3,5.06,18.08,1,174.0,-74.149,0.3,-74.133,0570,18.496098,2231,   9.2913103,  43.3452848, 196.24086,8805.770891,434.711095
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,06:45:05,2024-02-10,00:45:05,18.3,5.06,18.30,1,173.9,-75.679,0.3,-74.565,0585,18.496098,2231,   9.5419948,  46.5573803, 197.01790,8805.781308,416.206404
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,07:00:05,2024-02-10,01:00:05,18.6,5.06,18.33,1,173.8,-76.557,0.3,-74.233,0600,18.496098,2231,   9.7926793,  49.7814210, 197.72991,8805.791725,351.042837
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,07:15:05,2024-02-10,01:15:05,19.0,5.06,18.15,1,173.7,-76.654,0.3,-73.182,0615,18.496098,2231,  10.0433638,  53.0158271, 198.36804,8805.802141,350.011882
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,07:30:05,2024-02-10,01:30:05,19.0,5.06,18.51,1,173.6,-75.950,0.3,-71.535,0630,18.496098,2231,  10.2940482,  56.2589981, 198.91901,8805.812558,394.271938
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,07:45:05,2024-02-10,01:45:05,19.0,5.06,18.62,1,173.5,-74.556,0.3,-69.436,0645,18.496098,2231,  10.5447327,  59.5092456, 199.36282,8805.822975,350.704422
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,08:00:05,2024-02-10,02:00:05,19.0,5.06,18.64,1,173.4,-72.636,0.3,-67.009,0660,18.496098,2231,  10.7954172,  62.7646867, 199.66880,8805.833391,322.350052
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,08:15:05,2024-02-10,02:15:05,19.3,5.06,18.74,1,173.3,-70.345,0.3,-64.349,0675,18.496098,2231,  11.0461017,  66.0230578, 199.78851,8805.843808,232.434928
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,08:30:05,2024-02-10,02:30:05,19.3,5.06,18.75,1,173.1,-67.797,0.4,-61.522,0690,18.496098,2231,  11.2967861,  69.2813634, 199.64188,8805.854225,201.641765
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,08:45:05,2024-02-10,02:45:05,19.3,5.06,18.87,1,173.0,-65.071,0.4,-58.574,0705,18.496098,2231,  11.5474706,  72.5351421, 199.08814,8805.864641,319.589181
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,09:00:05,2024-02-10,03:00:05,19.3,5.06,18.80,1,172.9,-62.222,0.4,-55.540,0720,18.496098,2231,  11.7981551,  75.7767451, 197.85791,8805.875058,331.069178
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,09:15:05,2024-02-10,03:15:05,19.3,5.06,19.05,1,172.8,-59.284,0.4,-52.440,0735,18.496098,2231,  12.0488396,  78.9906413, 195.37008,8805.885475,329.511553
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,09:30:05,2024-02-10,03:30:05,19.3,5.06,19.12,1,172.7,-56.282,0.4,-49.293,0750,18.496098,2231,  12.2995241,  82.1375614, 190.13236,8805.895891,327.021206
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,09:45:05,2024-02-10,03:45:05,19.3,5.05,19.60,1,172.5,-53.233,0.4,-46.111,0765,18.496098,2231,  12.5502085,  85.0810528, 177.19628,8805.906308,313.169094
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,10:00:05,2024-02-10,04:00:05,19.3,5.06,19.52,1,172.4,-50.149,0.4,-42.903,0780,18.496098,2231,  12.8008930,  87.1056103, 137.61331,8805.916725,317.169353
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,10:15:05,2024-02-10,04:15:05,19.3,5.06,19.16,1,172.3,-47.040,0.5,-39.676,0795,18.496098,2231,  13.0515775,  86.2081830,  81.15154,8805.927141,344.296279
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,10:30:05,2024-02-10,04:30:05,19.3,5.06,19.22,1,172.2,-43.912,0.5,-36.436,0810,18.496098,2231,  13.3022620,  83.5045180,  60.00251,8805.937558,775.821938
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,10:45:05,2024-02-10,04:45:05,19.3,5.06,18.96,1,172.1,-40.771,0.5,-33.189,0825,18.496098,2231,  13.5529464,  80.4192758,  52.35206,8805.947975,1574.352764
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,11:00:05,2024-02-10,05:00:05,19.3,5.06,18.34,1,171.9,-37.621,0.5,-29.938,0840,18.496098,2231,  13.8036309,  77.2279366,  48.91407,8805.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,11:15:05,2024-02-10,05:15:05,19.3,5.06,18.82,1,171.8,-34.466,0.5,-26.687,0855,18.496098,2231,  14.0543154,  73.9960693,  47.22155,8805.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,11:30:05,2024-02-10,05:30:05,19.3,5.06,19.16,1,171.7,-31.310,0.5,-23.440,0870,18.496098,2231,  14.3049999,  70.7465198,  46.40885,8805.979225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,11:45:05,2024-02-10,05:45:05,19.3,5.06,19.35,1,171.5,-28.154,0.5,-20.198,0885,18.496098,2231,  14.5556843,  67.4895668,  46.10184,8805.989641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,12:00:05,2024-02-10,06:00:05,19.0,5.06,19.54,1,171.4,-25.001,0.6,-16.967,0900,-1.000000,2231,  14.8063688,  64.2307905,  46.11428,8806.000058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,12:15:05,2024-02-10,06:15:05,19.0,5.06,19.62,1,171.3,-21.855,0.6,-13.747,0915,-1.000000,2231,  15.0570533,  60.9737180,  46.34390,8806.010475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,12:30:05,2024-02-10,06:30:05,19.0,5.06,18.76,1,171.2,-18.716,0.6,-10.543,0930,-1.000000,2231,  15.3077378,  57.7208831,  46.73032,8806.020891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,12:45:05,2024-02-10,06:45:05,19.0,5.06,16.06,1,171.0,-15.588,0.6,-7.357,0945,-1.000000,2231,  15.5584223,  54.4743101,  47.23606,8806.031308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-10,13:00:05,2024-02-10,07:00:05,19.0,5.06,12.23,1,170.9,-12.473,0.6,-4.193,0960,-1.000000,2231,  15.8091067,  51.2357583,  47.83695,8806.041725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,00:30:05,2024-02-10,18:30:05,17.0,5.06,11.56,1,164.6,10.443,1.8,-3.667,0210,-1.000000,2232,   3.3405927, -22.7372559, 157.59765,8806.520891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,00:45:05,2024-02-10,18:45:05,16.7,5.06,15.03,1,164.4,7.529,1.8,-6.826,0225,-1.000000,2232,   3.5912772, -20.7668159, 160.39245,8806.531308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,01:00:05,2024-02-10,19:00:05,16.7,5.06,17.72,1,164.3,4.579,1.9,-10.008,0240,-1.000000,2232,   3.8419616, -18.6701255, 163.04278,8806.541725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,01:15:05,2024-02-10,19:15:05,16.7,5.05,19.58,1,164.1,1.598,1.9,-13.208,0255,-1.000000,2232,   4.0926461, -16.4581481, 165.55310,8806.552141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,01:30:05,2024-02-10,19:30:05,16.7,5.06,19.14,1,164.0,-1.410,1.9,-16.423,0270,-1.000000,2232,   4.3433306, -14.1411458, 167.92905,8806.562558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,01:45:05,2024-02-10,19:45:05,16.4,5.06,19.27,1,163.8,-4.441,2.0,-19.652,0285,-1.000000,2232,   4.5940151, -11.7286336, 170.17704,8806.572975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,02:00:05,2024-02-10,20:00:05,16.4,5.06,19.90,1,163.7,-7.492,2.0,-22.889,0300,-1.000000,2232,   4.8446995,  -9.2293690, 172.30395,8806.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,02:15:05,2024-02-10,20:15:05,16.4,5.05,19.59,1,163.6,-10.558,2.0,-26.134,0315,21.194615,2232,   5.0953840,  -6.6513664, 174.31681,8806.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,02:30:05,2024-02-10,20:30:05,16.4,5.06,19.86,1,163.4,-13.638,2.1,-29.382,0330,21.194615,2232,   5.3460685,  -4.0019280, 176.22261,8806.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,02:45:05,2024-02-10,20:45:05,16.4,5.06,19.64,1,163.3,-16.728,2.1,-32.630,0345,21.194615,2232,   5.5967530,  -1.2876867, 178.02819,8806.614641,1666.618283
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,03:00:05,2024-02-10,21:00:05,16.4,5.06,20.19,1,163.1,-19.825,2.2,-35.874,0360,21.194615,2232,   5.8474374,   1.4853462, 179.74006,8806.625058,928.429275
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,03:15:05,2024-02-10,21:15:05,16.4,5.06,19.74,1,163.0,-22.925,2.2,-39.111,0375,21.194615,2232,   6.0981219,   4.3117295, 181.36441,8806.635475,413.990572
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,03:30:05,2024-02-10,21:30:05,16.4,5.06,20.10,1,162.8,-26.025,2.2,-42.335,0390,21.194615,2232,   6.3488064,   7.1865414, 182.90697,8806.645891,247.762661
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,03:45:06,2024-02-10,21:45:06,16.4,5.06,20.32,1,162.7,-29.126,2.3,-45.544,0405,21.194615,2232,   6.5997694,  10.1085960, 184.37463,8806.656319,265.623456
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,04:00:05,2024-02-10,22:00:05,16.1,5.06,19.81,1,162.6,-32.212,2.3,-48.720,0420,21.194615,2232,   6.8501754,  13.0640657, 185.76747,8806.666725,283.757116
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,04:15:05,2024-02-10,22:15:05,16.1,5.06,20.23,1,162.4,-35.290,2.3,-51.864,0435,21.194615,2232,   7.1008598,  16.0590982, 187.09458,8806.677141,319.015449
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,04:30:05,2024-02-10,22:30:05,16.1,5.05,20.14,1,162.3,-38.350,2.4,-54.961,0450,21.194615,2232,   7.3515443,  19.0871151, 188.35821,8806.687558,297.157830
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,04:45:06,2024-02-10,22:45:06,16.1,5.06,20.68,1,162.1,-41.391,2.4,-57.998,0465,21.194615,2232,   7.6025073,  22.1485185, 189.56298,8806.697986,301.867237
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,05:00:05,2024-02-10,23:00:05,16.1,5.06,20.17,1,162.0,-44.395,2.5,-60.942,0480,21.194615,2232,   7.8529133,  25.2303237, 190.70776,8806.708391,289.074106
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,05:15:05,2024-02-10,23:15:05,16.1,5.06,20.91,1,161.8,-47.362,2.5,-63.771,0495,21.194615,2232,   8.1035977,  28.3402623, 191.79864,8806.718808,290.779015
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,05:30:07,2024-02-10,23:30:07,16.1,5.06,20.79,1,161.7,-50.284,2.5,-66.444,0510,21.194615,2232,   8.3548393,  31.4796035, 192.83811,8806.729248,266.221972
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,05:45:06,2024-02-10,23:45:06,16.1,5.06,20.92,1,161.5,-53.131,2.6,-68.881,0525,21.194615,2232,   8.6052452,  34.6287872, 193.82131,8806.739653,280.776603
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,06:00:11,2024-02-11,00:00:11,16.1,5.06,21.45,1,161.4,-55.912,2.6,-71.017,0540,21.194615,2232,   8.8573224,  37.8174574, 194.75778,8806.750127,282.130970
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,06:15:08,2024-02-11,00:15:08,16.1,5.06,21.58,1,161.3,-58.558,2.7,-72.700,0555,21.194615,2232,   9.1071713,  40.9943952, 195.63212,8806.760509,273.476623
The_Freeman_Center,  29.9255900, -97.9928400,2024-02-11,06:30:13,2024-02-11,00:30:13,16.1,5.06,21.95,1,161.1,-61.086,2.7,-73.822,0570,21.194615,2232,   9.3592484,  44.2145256, 196.45749,8806.770984,280.346903
